,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
6830,465817,Male,Yes,56.0,No,Executive,0.0,Low,2.0,4.0,6.107,3.971,1.082,4.89,A
6831,467661,Female,Yes,45.0,Yes,Artist,2.638210266264068,High,3.0,6.0,2.872,-0.963,0.222,-0.5489999999999999,B
6832,464244,Male,Yes,72.0,Yes,Executive,1.0,High,4.0,6.0,0.39899999999999997,7.431,2.396,0.11699999999999999,B
6833,465717,Female,Yes,42.0,Yes,Artist,2.0,Average,2.0,6.0,12.970999999999998,9.719,8.228,10.385,C
6834,460461,Female,Yes,26.0,No,Homemaker,9.0,Average,2.0,3.0,7.739,6.318,4.873,6.662999999999999,A
6835,465535,Female,No,29.0,No,Entertainment,9.0,Low,3.0,2.0,6.962999999999999,-1.093,3.142,2.842,A
6836,466931,Male,No,37.0,Yes,Entertainment,1.0,Low,2.0,3.0,4.2860000000000005,6.037999999999999,2.497,3.641,A
6837,461106,Male,No,18.0,No,Healthcare,1.0,Low,4.0,3.0,12.882,6.882000000000001,-2.825,7.8839999999999995,D
6838,465860,Female,No,31.0,Yes,Doctor,1.0,Low,3.0,6.0,7.21,-0.47700000000000004,5.178,-1.829,B
6839,463379,Male,No,29.0,No,Marketing,1.0,Low,7.0,6.0,9.265,-3.552,1.275,-0.71,D
6840,459331,Female,No,70.0,Yes,Lawyer,0.0,Low,1.0,6.0,10.661,3.2319999999999998,9.59,5.237,D
6841,466396,Female,No,19.0,No,Healthcare,1.0,Low,5.0,3.0,4.806,2.611,9.972000000000001,3.1889999999999996,D
6842,463135,Male,Yes,46.0,Yes,Artist,5.0,Average,2.0,3.0,10.684000000000001,14.807,-0.521,8.929,C
6843,463418,Male,Yes,53.0,No,Executive,1.0,High,4.0,6.0,5.643,6.41,0.29100000000000004,0.858,A
6844,467300,Female,Yes,50.0,Yes,Artist,0.0,Low,1.0,6.0,4.9030000000000005,3.3339999999999996,9.685,7.055,B
6845,465518,Female,Yes,43.0,Yes,Artist,1.0,Average,3.0,4.0,-0.444,2.589,6.697,1.7519999999999998,B
6846,461964,Female,No,23.0,No,Healthcare,0.0,Low,4.0,7.0,4.492,1.93,-0.08199999999999999,7.651,D
6847,463190,Female,Yes,61.0,Yes,Artist,0.0,Average,2.0,4.0,-4.9110000000000005,3.242,3.228,3.937,B
6848,461771,Male,Yes,27.0,Yes,Doctor,9.0,Average,2.0,6.0,4.828,4.355,3.1310000000000002,1.232,A
6849,467496,Female,Yes,63.0,Yes,Artist,4.0,Average,3.0,6.0,6.03,7.707000000000001,4.421,5.385,A
6850,466082,Female,Yes,83.0,Yes,Lawyer,1.0,Low,1.0,6.0,15.225,-0.07400000000000001,6.506,3.772,C
6851,461241,Male,Yes,32.0,Yes,Healthcare,5.0,Low,2.0,6.0,5.207000000000001,3.455,10.353,4.907,D
6852,460741,Male,Yes,58.0,Yes,Artist,1.0,Average,5.0,6.0,5.627999999999999,2.0869999999999997,7.942,8.859,B
6853,461752,Male,Yes,67.0,Yes,Doctor,1.0,Average,3.0,6.0,14.895,6.8229999999999995,11.116,-0.261,C
6854,461030,Female,No,19.0,No,Healthcare,8.0,Low,5.0,3.0,8.533999999999999,0.8240000000000001,-0.679,-0.897,D
6855,459097,Male,Yes,88.0,Yes,Lawyer,0.0,High,2.0,6.0,6.565,2.195,3.554,3.072,A
6856,464615,Male,Yes,35.0,Yes,Artist,7.0,Low,2.0,6.0,10.969000000000001,7.138999999999999,-1.172,0.882,A
6857,460928,Male,Yes,45.0,Yes,Artist,0.0,Average,4.0,6.0,-1.5390000000000001,3.8110000000000004,0.19399999999999998,5.444,B
6858,467682,Female,Yes,35.0,Yes,Artist,9.0,Average,4.0,6.0,6.539,6.9239999999999995,2.309,0.387,B
6859,463480,Female,Yes,27.0,No,Healthcare,0.0,Low,2.0,6.0,9.584,9.087,6.377000000000001,8.552999999999999,D
6860,462370,Male,Yes,35.0,Yes,Executive,4.0,High,3.0,6.0,6.157,9.457,2.886,2.819,B
6861,459148,Female,No,20.0,No,Healthcare,2.0,Low,3.0,4.0,10.94,8.481,4.6819999999999995,3.0239999999999996,D
6862,462588,Male,Yes,41.0,No,Entertainment,12.0,Average,3.0,4.0,2.4330000000000003,6.148,3.478,4.317,A
6863,466102,Female,No,33.0,No,Healthcare,1.0,Low,6.0,3.0,11.100999999999999,9.455,3.8360000000000003,15.925,C
6864,464482,Male,Yes,58.0,Yes,Artist,0.0,Low,1.0,6.0,8.389,16.294,9.605,8.275,C
6865,463078,Male,Yes,86.0,No,Executive,0.0,High,2.0,6.0,4.2410000000000005,2.448,6.272,6.105,A
6866,464646,Male,Yes,61.0,No,Engineer,7.0,Average,5.0,4.0,15.696,1.012,8.689,4.855,D
6867,461151,Male,No,32.0,Yes,Artist,0.0,Low,3.0,3.0,8.966000000000001,7.316,11.370999999999999,7.962000000000001,D
6868,466397,Male,No,20.0,No,Healthcare,0.0,Low,3.0,3.0,-0.28300000000000003,2.786,-0.485,6.949,D
6869,463743,Male,No,32.0,No,Artist,0.0,Low,4.0,6.0,12.152000000000001,8.533,-0.124,4.659,D
6870,467753,Female,Yes,69.0,No,Artist,0.0,High,2.0,6.0,8.035,0.205,7.755,13.382,C
6871,465666,Female,No,35.0,Yes,Entertainment,9.0,Low,4.0,6.0,10.632,1.949,0.013999999999999999,7.444,C
6872,463105,Female,No,72.0,Yes,Lawyer,1.0,Low,2.0,6.0,-2.6910000000000003,14.613,7.087999999999999,8.741,D
6873,465280,Female,Yes,37.0,Yes,Artist,0.0,Low,1.0,6.0,15.087,10.862,17.488,16.439,C
6874,466811,Male,No,22.0,No,Healthcare,0.0,Low,3.0,4.0,6.513999999999999,-4.876,8.135,3.911,D
6875,467158,Female,No,25.0,No,Healthcare,0.0,Low,3.0,6.0,8.523,0.513,11.110999999999999,3.668,D
6876,465578,Male,No,33.0,Yes,Healthcare,4.0,Low,1.0,6.0,0.628,-3.26,12.777999999999999,5.4270000000000005,D
6877,466560,Male,Yes,40.0,No,Executive,0.0,Average,4.0,4.0,16.555999999999997,2.7430000000000003,12.32,0.18100000000000002,D
6878,459897,Female,Yes,55.0,Yes,Artist,1.0,Low,2.0,6.0,15.624,9.48,8.005,8.134,C
6879,466440,Male,Yes,23.0,No,Executive,1.0,High,9.0,6.0,5.832000000000001,3.0389999999999997,4.1,4.579,A
6880,464647,Female,Yes,51.0,No,Doctor,1.0,High,1.0,4.0,9.886000000000001,7.832000000000001,3.9530000000000003,3.2680000000000002,D
6881,460851,Male,Yes,69.0,No,Doctor,0.0,Average,3.0,6.0,0.951,2.9530000000000003,4.539,6.2379999999999995,B
6882,467122,Female,Yes,73.0,No,Lawyer,0.0,High,2.0,6.0,15.085999999999999,11.485,-2.204,6.082000000000001,C
6883,460222,Female,Yes,72.0,Yes,Lawyer,4.0,High,3.0,6.0,8.277999999999999,2.36,7.164,0.08900000000000001,D
6884,460462,Female,No,20.0,No,Marketing,1.0,Low,3.0,3.0,-0.682,4.336,5.319,-0.142,B
6885,459440,Female,No,53.0,Yes,Artist,1.0,Low,1.0,6.0,1.796,5.234,4.051,-3.361,B
6886,459521,Female,Yes,46.0,Yes,Artist,0.0,Average,4.0,1.0,6.602,2.637,2.9610000000000003,7.016,A
6887,465772,Female,Yes,53.0,Yes,Engineer,0.0,Low,4.0,1.0,2.089,6.726,2.149,1.8219999999999998,B
6888,462218,Male,Yes,53.0,No,Executive,0.0,Average,5.0,4.0,4.17,3.359,3.265,0.799,B
6889,467673,Male,Yes,50.0,No,Executive,0.0,High,4.0,6.0,-0.9790000000000001,10.817,4.743,2.4,B
6890,461295,Female,Yes,66.0,Yes,Artist,1.0,Average,3.0,6.0,19.429000000000002,11.93,-1.6030000000000002,10.515,C
6891,466035,Female,Yes,86.0,Yes,Lawyer,1.0,Low,2.0,6.0,1.374,9.382,9.783,0.546,B
6892,459830,Female,No,27.0,Yes,Doctor,8.0,Low,1.0,6.0,3.56,3.424,0.9329999999999999,6.696000000000001,A
6893,462080,Female,No,42.0,Yes,Artist,8.0,Low,1.0,6.0,8.115,11.492,6.394,9.273,C
6894,459330,Male,No,33.0,No,Marketing,11.0,Low,9.0,6.0,9.171,4.802,1.053,6.896,D
6895,467058,Male,Yes,82.0,No,Executive,1.0,High,2.0,6.0,0.774,0.395,0.884,0.8170000000000001,B
6896,461122,Male,Yes,26.0,No,Entertainment,8.0,Low,2.0,4.0,10.582,4.593,7.375,7.15,D
6897,464886,Male,Yes,38.0,Yes,Engineer,0.0,Average,4.0,4.0,6.319,4.1530000000000005,-0.43700000000000006,5.689,B
6898,463697,Female,No,32.0,Yes,Artist,6.0,Low,7.0,4.0,3.105,0.457,2.7039999999999997,5.8660000000000005,A
6899,460592,Male,No,20.0,No,Healthcare,1.0,Low,5.0,3.0,8.853,8.035,3.362,2.722,D
6900,465995,Male,No,27.0,No,Entertainment,0.0,Low,3.0,2.0,10.540999999999999,0.451,5.664,2.168,D
6901,461293,Male,No,22.0,No,Healthcare,0.0,Low,4.0,6.0,9.584,8.806000000000001,3.738,5.9879999999999995,D
6902,467020,Male,Yes,80.0,Yes,Lawyer,0.0,High,3.0,6.0,-2.064,4.416,4.823,4.677,B
6903,461153,Female,Yes,32.0,Yes,Artist,2.638210266264068,High,3.0,3.0,4.535,3.458,4.94,1.9509999999999998,A
6904,467175,Male,Yes,77.0,Yes,Lawyer,0.0,Low,1.0,6.0,14.470999999999998,1.2670000000000001,8.595,4.6,D
6905,465154,Male,No,22.0,No,Healthcare,1.0,Low,2.0,4.0,3.6430000000000002,1.744,12.411,2.852,D
6906,466666,Female,Yes,32.0,Yes,Healthcare,0.0,Low,2.0,6.0,5.162999999999999,1.206,0.763,3.5610000000000004,A
6907,467583,Male,Yes,47.0,Yes,Executive,9.0,Low,3.0,6.0,2.145,-0.349,3.1639999999999997,7.153,B
6908,462859,Male,Yes,49.0,Yes,Entertainment,1.0,Average,2.0,6.0,5.728,4.382,1.703,2.978,A
6909,467483,Male,Yes,55.0,Yes,Executive,0.0,High,9.0,6.0,5.882999999999999,6.374,1.128,2.165,A
6910,466950,Male,No,28.0,Yes,Entertainment,1.0,Low,2.0,3.0,7.142,10.136000000000001,5.781000000000001,5.45,D
6911,463417,Male,Yes,59.0,Yes,Artist,2.638210266264068,Low,3.0,6.0,3.2939999999999996,4.856,7.297000000000001,1.632,B
6912,466884,Female,Yes,42.0,No,Doctor,1.0,Low,1.0,6.0,4.593999999999999,1.84,2.6289999999999996,1.806,A
6913,464564,Female,No,37.0,Yes,Artist,8.0,Low,3.0,6.0,-1.078,6.497000000000001,4.735,4.4510000000000005,B
6914,463203,Female,No,20.0,No,Healthcare,1.0,Low,3.0,7.0,8.665,-3.864,10.302,5.877000000000001,D
6915,464716,Male,Yes,43.0,Yes,Marketing,0.0,High,6.0,4.0,9.202,5.83,5.752999999999999,1.062,D
6916,466162,Female,Yes,73.0,Yes,Doctor,0.0,Low,1.0,4.0,2.444,7.247000000000001,5.387432820897396,9.76,B
6917,462383,Female,No,46.0,No,Engineer,1.0,Low,3.0,3.0,5.6610000000000005,-1.0959999999999999,4.316,3.89,D
6918,462970,Male,Yes,28.0,No,Doctor,0.0,Average,2.0,6.0,4.016,7.021,4.752,10.53,D
6919,463988,Female,Yes,35.0,Yes,Entertainment,9.0,Average,2.0,2.0,5.561,6.5,1.12,4.287,A
6920,466500,Female,Yes,48.0,Yes,Artist,3.0,High,3.0,4.0,4.215,7.356,5.516,1.619,B
6921,460826,Female,No,32.0,Yes,Artist,0.0,Low,3.0,4.0,7.247999999999999,0.107,7.558,3.767,D
6922,466714,Male,Yes,66.0,Yes,Executive,0.0,Average,2.0,6.0,12.110999999999999,10.799000000000001,7.641,11.048,C
6923,467876,Female,Yes,47.0,Yes,Artist,8.0,High,2.0,6.0,13.888,11.046,5.25,4.303,C
6924,465204,Male,Yes,28.0,Yes,Healthcare,1.0,Low,2.0,6.0,15.402999999999999,-0.773,7.904,13.878,C
6925,461851,Female,Yes,35.0,Yes,Artist,3.0,Average,2.0,6.0,21.0,13.792,3.812,14.405999999999999,C
6926,460823,Female,Yes,75.0,Yes,Lawyer,1.0,High,2.0,6.0,2.657,0.098,6.9239999999999995,4.29,B
6927,459328,Male,Yes,48.0,Yes,Executive,1.0,High,3.0,6.0,0.9209999999999999,4.905,4.204,4.1530000000000005,B
6928,466541,Male,No,41.0,Yes,Entertainment,1.0,Low,4.0,6.0,6.746,4.4030000000000005,3.153,5.433,A
6929,461817,Female,No,25.0,No,Doctor,1.0,Low,3.0,6.0,4.886,6.742000000000001,5.082,10.167,D
6930,459187,Female,Yes,52.0,No,Doctor,0.0,Average,3.0,4.0,1.361,5.806,4.122,4.266,B
6931,464352,Male,Yes,58.0,Yes,Doctor,0.0,Average,2.0,6.0,10.969000000000001,8.636000000000001,5.678999999999999,8.987,C
6932,462752,Female,No,26.0,No,Healthcare,2.638210266264068,Low,1.0,6.0,0.635,7.247000000000001,7.854,1.308,D
6933,459814,Female,No,49.0,Yes,Artist,0.0,Low,3.0,2.0,2.156,8.35,4.379,4.336,B
6934,460309,Male,No,28.0,Yes,Marketing,9.0,Low,5.0,7.0,8.127,11.857000000000001,8.828,6.9270000000000005,D
6935,467169,Male,No,53.0,Yes,Artist,0.0,Low,1.0,6.0,0.382,0.11800000000000001,-0.364,2.698,B
6936,461362,Female,No,27.0,Yes,Doctor,0.0,Low,4.0,6.0,7.897,8.894,0.111,9.743,D
6937,462942,Female,Yes,33.0,Yes,Entertainment,0.0,Low,4.0,4.0,4.909,5.292999999999999,2.9939999999999998,5.172999999999999,A
6938,463088,Female,Yes,89.0,Yes,Lawyer,0.0,High,2.0,6.0,13.895999999999999,4.5280000000000005,11.282,10.876,C
6939,463924,Female,No,40.0,Yes,Artist,1.0,Low,1.0,5.0,7.506,1.367,4.456,3.18,B
6940,462105,Male,Yes,47.0,No,Executive,2.638210266264068,High,4.0,4.0,6.747999999999999,8.441,-2.262,3.492,B
6941,462794,Male,No,27.0,No,Healthcare,10.0,Low,5.0,6.0,9.238999999999999,7.381,10.101,18.936,D
6942,462399,Male,Yes,37.0,Yes,Executive,1.0,Low,6.0,6.0,4.766,3.7319999999999998,2.484,3.194,D
6943,465593,Male,Yes,56.0,No,Lawyer,0.0,High,3.0,3.0,8.615,5.388,4.386,3.998,A
6944,465437,Male,Yes,48.0,Yes,Executive,2.0,High,5.0,6.0,13.902000000000001,16.326,14.05,7.88,C
6945,465457,Female,No,32.0,Yes,Engineer,0.0,Low,1.0,6.0,7.188,3.095,3.062,5.109,A
6946,463167,Male,Yes,39.0,Yes,Doctor,1.0,Average,3.0,6.0,4.4110000000000005,3.343,2.931,1.025,A
6947,463176,Male,Yes,39.0,Yes,Artist,2.638210266264068,Average,4.0,3.0,4.4430000000000005,0.61,6.121,2.1959999999999997,B
6948,462141,Female,No,39.0,Yes,Artist,9.0,Low,1.0,6.0,17.26,11.899000000000001,6.186,11.030999999999999,C
6949,460760,Male,Yes,60.0,No,Artist,1.0,High,4.0,3.0,-4.374,1.575,2.306,1.68,B
6950,461938,Female,No,33.0,Yes,Engineer,9.0,Low,2.0,6.0,6.687,1.3230000000000002,5.655,5.648,A
6951,465041,Female,Yes,50.0,No,Artist,0.0,Average,4.0,4.0,6.149,6.736000000000001,14.991,13.427,C
6952,462896,Male,Yes,58.0,Yes,Entertainment,2.638210266264068,Low,2.0,6.0,4.9319999999999995,4.477,-1.005,-1.08,A
6953,467226,Female,No,20.0,No,Entertainment,1.0,Low,4.0,6.0,13.56,13.953,14.66,0.752,C
6954,467228,Male,No,29.0,Yes,Healthcare,2.638210266264068,Low,4.0,6.0,15.530999999999999,9.169,9.844,8.071,C
6955,459800,Female,No,37.0,No,Engineer,0.0,Low,1.0,6.0,3.7939999999999996,2.858,11.69,1.6680000000000001,D
6956,466175,Male,Yes,25.0,Yes,Doctor,1.0,Low,2.0,6.0,14.49,14.344000000000001,1.735,13.165,C
6957,460212,Male,Yes,37.0,Yes,Entertainment,11.0,Low,6.0,6.0,7.937,4.811,9.967,4.427,D
6958,466912,Male,Yes,68.0,Yes,Engineer,0.0,Low,1.0,6.0,4.766,11.224,5.519,2.8760000000000003,D
6959,460373,Male,No,20.0,No,Healthcare,2.0,Low,3.0,6.0,7.555,1.253,6.431,7.797000000000001,D
6960,466383,Male,No,22.0,No,Healthcare,9.0,Low,3.0,4.0,8.007,1.6669999999999998,9.948,-0.348,D
6961,463728,Female,Yes,30.0,No,Doctor,1.0,Average,6.0,6.0,8.436,11.114,1.8090000000000002,3.429,B
6962,466596,Female,Yes,83.0,Yes,Artist,0.0,High,2.0,6.0,10.475,8.036,14.481,3.464,C
6963,465945,Female,No,52.0,Yes,Artist,0.0,Low,1.0,6.0,5.127999999999999,-0.574,4.458,2.992,D
6964,464825,Female,No,19.0,No,Healthcare,7.0,Low,1.0,4.0,9.318999999999999,4.187,12.493,7.471,D
6965,462235,Female,Yes,36.0,Yes,Engineer,11.0,Low,2.0,4.0,10.304,8.684,7.671,5.0,C
6966,463477,Male,No,31.0,No,Healthcare,1.0,Low,4.0,4.0,19.745,3.929,2.205,9.247,C
6967,465744,Male,Yes,51.0,Yes,Artist,0.0,Average,2.0,2.0,8.799,1.2329999999999999,12.277000000000001,8.283,C
6968,467093,Female,Yes,53.0,Yes,Artist,8.0,Average,2.0,6.0,7.023,0.379,3.025,2.634,A
6969,464351,Female,No,31.0,Yes,Healthcare,1.0,Low,1.0,6.0,11.084000000000001,11.807,2.6519999999999997,-0.68,D
6970,466955,Male,Yes,57.0,No,Entertainment,0.0,Low,4.0,3.0,7.771,5.528,1.702,2.338,A
6971,462305,Male,Yes,36.0,Yes,Artist,0.0,Average,5.0,6.0,11.077,10.34,1.864,7.718,C
6972,461519,Male,No,35.0,No,Doctor,2.638210266264068,Low,3.0,4.0,10.814,3.235,4.644,4.947,A
6973,465885,Female,No,41.0,Yes,Marketing,1.0,Low,2.0,6.0,2.864,3.2260000000000004,2.2840000000000003,1.567,A
6974,461022,Male,Yes,69.0,Yes,Artist,0.0,Low,1.0,3.0,4.37,2.247,3.17,4.494,A
6975,463146,Male,Yes,37.0,No,Entertainment,11.0,Average,2.0,6.0,2.7310000000000003,4.985,6.279,2.031,B
6976,466807,Female,Yes,41.0,Yes,Healthcare,0.0,Low,1.0,4.0,7.0729999999999995,2.924,1.879,3.39,A
6977,459150,Female,No,49.0,Yes,Doctor,0.0,Low,1.0,6.0,10.534,1.765,5.037,5.107,A
6978,467114,Male,Yes,59.0,Yes,Marketing,0.0,Average,3.0,6.0,0.54,2.2680000000000002,5.487,0.9740000000000001,B
6979,466395,Female,Yes,37.0,Yes,Doctor,2.0,High,2.0,4.0,7.622000000000001,5.52843433208488,4.386,-0.5379999999999999,A
6980,465028,Female,Yes,68.0,Yes,Lawyer,3.0,High,4.0,6.0,10.828,12.357000000000001,11.949000000000002,9.392000000000001,C
6981,467194,Male,No,29.0,No,Entertainment,2.638210266264068,Low,3.0,6.0,11.581,-0.21,15.134,9.161,D
6982,464189,Female,No,42.0,Yes,Artist,1.0,Low,2.0,6.0,3.701,2.475,4.329,2.529,A
6983,466897,Male,No,52.0,No,Doctor,0.0,High,3.0,6.0,7.629,1.8659999999999999,11.104000000000001,3.75,D
6984,466043,Female,Yes,46.0,Yes,Artist,1.0,Average,4.0,6.0,5.1770000000000005,2.623,2.782,2.82,B
6985,460585,Male,No,49.0,No,Entertainment,1.0,Low,3.0,3.0,15.874,12.163,15.412,0.732,D
6986,461217,Female,No,33.0,Yes,Engineer,1.0,Low,5.0,6.0,5.763999999999999,4.489,7.82,0.966,D
6987,465759,Male,Yes,33.0,No,Artist,1.0,Low,3.0,4.0,9.671,4.583,0.247,3.145,A
6988,463485,Female,No,25.0,No,Engineer,2.638210266264068,Low,3.0,6.0,7.218,-0.8140000000000001,5.387432820897396,0.7390000000000001,D
6989,464781,Male,No,32.0,No,Marketing,0.0,Low,3.0,4.0,5.294,-0.23600000000000002,8.104,-3.7460000000000004,D
6990,459425,Female,Yes,87.0,Yes,Lawyer,0.0,High,2.0,6.0,7.961,1.8730000000000002,5.672999999999999,2.8539999999999996,A
6991,460716,Male,Yes,52.0,Yes,Entertainment,0.0,Average,4.0,6.0,4.692,6.284,2.245,7.757999999999999,B
6992,464864,Female,No,27.0,No,Engineer,14.0,Low,8.0,4.0,16.089000000000002,4.3069999999999995,9.066,1.094,D
6993,467250,Male,Yes,63.0,Yes,Entertainment,6.0,Low,2.0,6.0,14.342,3.5010000000000003,6.006,4.218999999999999,D
6994,460169,Female,Yes,89.0,Yes,Lawyer,1.0,High,2.0,2.0,9.82,6.716,1.162,15.585,C
6995,461204,Female,Yes,86.0,Yes,Artist,2.638210266264068,Low,4.0,5.0,6.978,16.208,9.808,8.427999999999999,D
6996,462401,Male,Yes,31.0,No,Executive,1.0,Average,2.0,4.0,7.926,0.455,9.735,5.776,D
6997,464290,Female,No,41.0,Yes,Artist,0.0,Low,1.0,6.0,15.395999999999999,6.646,6.9639999999999995,13.042,C
6998,462692,Female,Yes,35.0,No,Artist,2.638210266264068,Average,2.0,6.0,0.595,6.032,4.593999999999999,-1.0979999999999999,B
6999,464599,Female,Yes,50.0,Yes,Artist,1.0,High,7.0,2.0,1.453,2.75,3.708,-1.62,B
7000,464952,Female,Yes,70.0,No,Engineer,0.0,Average,2.0,4.0,3.972,4.504,3.0180000000000002,3.947,B
7001,460502,Female,Yes,55.0,Yes,Engineer,1.0,Average,3.0,3.0,2.492,7.292999999999999,9.467,1.526,B
7002,463897,Female,Yes,36.0,Yes,Homemaker,8.0,Average,5.0,6.0,-1.089,1.376,2.441,2.784,B
7003,464401,Female,Yes,66.0,Yes,Lawyer,4.0,Low,1.0,6.0,0.491,0.657,2.363,1.264,B
7004,460631,Male,Yes,47.0,Yes,Marketing,2.638210266264068,High,2.0,3.0,3.028,-5.021,2.412,0.904,D
7005,462621,Female,Yes,49.0,No,Engineer,5.0,Average,5.0,4.0,10.933,6.546,7.301,8.869,D
7006,466092,Male,Yes,65.0,Yes,Artist,1.0,Average,4.0,6.0,-1.9769999999999999,3.628,0.496,2.69,B
7007,466469,Female,No,23.0,No,Healthcare,1.0,Low,4.0,3.0,7.428,4.582,4.4830000000000005,6.212999999999999,D
7008,459804,Male,Yes,45.0,No,Artist,3.0,High,4.0,6.0,6.188,7.301,14.669,6.751,C
7009,460548,Male,No,33.0,No,Entertainment,1.0,Low,5.0,3.0,9.506,4.437,8.267999999999999,3.412,D
7010,459733,Male,Yes,48.0,Yes,Executive,1.0,High,3.0,6.0,3.728,1.855,-0.205,4.2330000000000005,A
7011,466830,Male,No,28.0,Yes,Healthcare,5.0,Low,4.0,6.0,13.082,0.5329999999999999,10.978,4.655,D
7012,466849,Female,No,27.0,Yes,Artist,0.0,Low,8.0,4.0,16.902,3.9819999999999998,6.016,3.1639999999999997,C
7013,461090,Female,Yes,45.0,Yes,Engineer,1.0,Low,3.0,3.0,5.563,5.141,-0.21100000000000002,3.908,D
7014,466531,Female,Yes,49.0,Yes,Entertainment,2.0,Average,3.0,6.0,7.08,2.226,4.768,7.082999999999999,A
7015,464752,Female,Yes,46.0,No,Marketing,2.638210266264068,Low,1.0,4.0,4.111000000000001,9.318999999999999,6.8870000000000005,4.8,D
7016,467378,Female,No,56.0,Yes,Artist,1.0,Average,2.0,6.0,16.309,-0.042,0.318,6.172999999999999,C
7017,462830,Male,No,21.0,No,Healthcare,2.638210266264068,Low,1.0,2.0,8.302999999999999,6.898,12.649000000000001,7.854,D
7018,461087,Female,Yes,29.0,No,Artist,0.0,Average,2.0,3.0,7.871,3.115,-1.913,2.85,A
7019,461857,Male,No,33.0,No,Entertainment,2.638210266264068,Low,3.0,6.0,12.713,19.535,4.621,5.755,C
7020,465754,Female,Yes,57.0,Yes,Artist,0.0,Average,4.0,6.0,9.137,4.665,14.294,9.631,C
7021,466708,Male,Yes,65.0,No,Entertainment,1.0,Low,1.0,6.0,1.3159999999999998,4.251,6.486000000000001,7.565,A
7022,465133,Female,Yes,61.0,Yes,Engineer,1.0,Average,5.0,6.0,-0.099,1.5330000000000001,0.18,2.522,B
7023,467266,Female,No,32.0,No,Healthcare,0.0,Low,4.0,3.0,20.113,10.737,13.152000000000001,10.036,C
7024,464304,Male,Yes,35.0,Yes,Artist,1.0,Low,1.0,3.0,7.332000000000001,1.6369999999999998,2.6069999999999998,4.85,A
7025,464393,Female,Yes,82.0,Yes,Lawyer,1.0,High,2.0,6.0,6.401,2.637,6.504,1.459,A
7026,464883,Female,Yes,37.0,No,Engineer,1.0,Low,4.0,4.0,6.757999999999999,1.3969999999999998,5.387432820897396,5.0,A
7027,464002,Female,No,26.0,No,Engineer,0.0,Low,5.0,5.0,9.857999999999999,2.21,3.16,2.375,A
7028,465203,Male,No,32.0,Yes,Healthcare,2.0,Low,3.0,6.0,18.534000000000002,10.390999999999998,4.707,11.075999999999999,C
7029,461860,Female,Yes,81.0,Yes,Lawyer,1.0,High,2.0,6.0,16.084,8.332,7.52,11.509,C
7030,459934,Male,No,49.0,Yes,Artist,0.0,Low,1.0,6.0,0.5,-0.812,2.061,4.287,B
7031,461408,Male,Yes,46.0,Yes,Marketing,1.0,Low,3.0,6.0,15.777999999999999,6.797999999999999,6.337000000000001,6.827999999999999,D
7032,459545,Female,No,20.0,No,Doctor,2.638210266264068,Low,4.0,6.0,14.259,4.0680000000000005,6.59,5.412999999999999,D
7033,460737,Male,Yes,66.0,Yes,Artist,0.0,Low,3.0,3.0,1.26,1.6840000000000002,0.615,2.6430000000000002,B
7034,459967,Male,No,27.0,Yes,Entertainment,9.0,Low,3.0,6.0,2.964,-1.11,3.5980000000000003,2.531,B
7035,464493,Female,Yes,66.0,Yes,Lawyer,6.0,Average,4.0,5.0,7.042000000000001,0.09699999999999999,5.178,2.986,B
7036,463020,Male,Yes,31.0,Yes,Artist,0.0,Average,3.0,1.0,6.935,2.25,6.596,-3.7880000000000003,D
7037,466704,Male,Yes,53.0,Yes,Doctor,4.0,Average,2.0,6.0,10.844000000000001,12.45,11.715,20.32,C
7038,462950,Female,No,29.0,Yes,Doctor,0.0,Low,5.0,3.0,3.017,-0.293,17.898,-1.695,D
7039,459862,Male,Yes,70.0,No,Executive,2.638210266264068,High,2.0,6.0,5.537000000000001,1.8730000000000002,4.348,4.663,A
7040,465560,Male,Yes,60.0,Yes,Entertainment,1.0,Average,5.0,3.0,0.429,-0.6609999999999999,9.807,7.284,B
7041,465114,Female,No,43.0,No,Doctor,4.0,Low,6.0,7.0,2.346,4.343999999999999,6.124,5.375,B
7042,464908,Male,Yes,73.0,Yes,Entertainment,5.0,Low,1.0,4.0,7.1339999999999995,8.57,4.591,5.952000000000001,A
7043,459761,Female,No,47.0,No,Engineer,2.638210266264068,Low,3.0,6.0,9.709,3.511,3.2739999999999996,5.0,A
7044,464109,Male,Yes,47.0,No,Entertainment,0.0,Average,3.0,6.0,6.535,8.186,10.197000000000001,13.122,C
7045,463748,Male,No,20.0,No,Healthcare,1.0,Low,3.0,6.0,10.082,-1.391,2.9139999999999997,5.544,D
7046,461808,Male,Yes,38.0,Yes,Artist,0.0,Low,2.0,7.0,-1.8019999999999998,0.226,0.127,6.439,B
7047,461716,Female,Yes,56.0,Yes,Lawyer,5.0,High,9.0,6.0,12.027000000000001,11.714,1.228,11.627,C
7048,466409,Male,Yes,51.0,Yes,Artist,0.0,Average,5.0,6.0,12.73,9.947000000000001,15.015999999999998,7.218999999999999,C
7049,464160,Male,Yes,27.0,Yes,Artist,4.0,Average,2.0,6.0,6.627000000000001,2.112,6.183,5.311,A
